Audio file	Start	End	Text
homostoria_09A	0:07:33	0:07:40	Yang cepat lambatnya atau penggunaan jedanya itu juga lebih bisa mengaruhi suasana hati.
homostoria_09A	0:07:40	0:07:44	Jadi, apapun yang kita lakukan itu terasa lebih menghayati lah.
homostoria_09A	0:07:44	0:07:47	Ya, kurang lebihnya dari perspektifku ya gitu.
homostoria_09A	0:07:47	0:08:04	Nah, sekarang kita masuk ke lagu-lagu apa aja yang mau kita bahas, kita masuk bamper.
homostoria_09A	0:08:04	0:08:05	Nah, oke.
homostoria_09A	0:08:05	0:08:12	Kita masuk kategorisasi pertama menurutmu nih, yaitu religi, lagu religi yang menyambut Ramadan.
homostoria_09A	0:08:12	0:08:16	Dari pencarian mendalamu, penulisan mendalamu, kamu menemukan apa aja.
homostoria_09A	0:08:16	0:08:17	Nih?
homostoria_09A	0:08:17	0:08:22	Oke, ya kita mulai dari kategori pertama nih ya, lagu-lagu religi yang menyambut Ramadan.
homostoria_09A	0:08:22	0:08:26	Dan itu yang pertama, ada Para Pencarimu.
homostoria_09A	0:08:26	0:08:48	Itu dari Ungu, band Ungu di tahun 2007 yang pertama kali dirilis jadi aku yakin banget nih, buat temen-temen yang kelahiran 90-an nih pasti sangat tau banget sama lagu ini karena sinetron ini sempat booming di tahun 2007-2010 di mana setiap tahun itu selalu berlanjut. 
homostoria_09A	0:08:48	0:09:06	Jadi setiap satu ramadhan adalah satu jilid bagi sinetron ini Kalau sekarang nih tahun 2022, eh sorry, ini tahun 2024 ya Tuhan, yang kurang lebih Iya kan, berarti ini kurang lebih udah ada sekitar 17 jilid sinetron ini.
homostoria_09A	0:09:06	0:09:43	Sinetron ini namanya Para Pencari Tuhan lagunya Para Pencarimu, ya nggak beda-beda tipis lah ya dan sesuai judulnya nih Hans dan sinetronnya ya lagu ini tuh sangat merepresentasikan perjalanan hidup manusia pada kondisi krisis atau khususnya krisis eksistensial existential crisis gitu jadi dia berada pada kondisi untuk mempertanyakan diri dan kesemestaan nah kesemestaan ini bukan berarti kita kayak apa namanya, ngomongin terjadinya bumi gitu ya?
homostoria_09A	0:09:43	0:09:49	Enggak ya, maksudnya adalah memahami apa yang terjadi di lingkungan sekitar kita.
homostoria_09A	0:09:49	0:09:55	Mungkin benda-benda mati, dan hidup yang ada di sekitar kita. Kita mempertanyakan itu.
homostoria_09A	0:09:55	0:10:14	Tapi, mungkin yang lebih menjadi fokus dari pencarian Tuhan ini adalah pemaknaan-pemaknaan dalam hidup orang muslim itu sendiri Karena kan kita tahu ya, Indonesia ini Tahun ini kalau nggak salah itu kan Muslim terbanyak kedua setelah Pakistan.
homostoria_09A	0:10:14	0:10:33	Dan pencarian ini tuh berfokus pada kurangnya diri ya Untuk menyadari bahwa kita tuh selalu ada hal yang luput atas kehadiran Allah Dan itu sangat tercemin dari likriknya ini Oke, ini aku nggak bakal nyanyi ya, jadi aku bakal bacain Tuh, jangan.
homostoria_09A	0:10:33	0:10:34	Ini saya lagi randang.
homostoria_09A	0:10:34	0:10:45	Menjalani.
homostoria_09A	0:10:45	0:11:00	Hitam putih hidupku membuatku mengerti arti hadirmu dalam setiap langkah-langkahku berarti melewati setiap detik waktuku bersama takdirmu.
homostoria_09A	0:11:00	0:11:02	Padamu, ku kembali.
homostoria_09A	0:11:02	0:11:06	Ku bersujud padamu, memohon ampunanmu.
homostoria_09A	0:11:06	0:11:09	Adakah jalan untukku kembali padamu?
homostoria_09A	0:11:09	0:11:11	Akulah para pencarimu, ya Allah.
homostoria_09A	0:11:11	0:11:14	Akulah yang merindukanmu, ya Rabbi.
homostoria_09A	0:11:14	0:11:18	Tunjukkan aku jalan yang lurus, untuk tetapkan langkahku.
homostoria_09A	0:11:18	0:11:24	Hanya di jalanmu, ya Allah, tempatku berpasrah hidupku.
homostoria_09A	0:11:24	0:11:44	dari lirik ini tuh, kalau orang muslim yang kita tahu memaknai arti surat Al-Fatihah di sini ada di bait kedua ini terkait permohonan dari berulis lagu bahwa dia tetap meminta petunjuk untuk diberikan petunjuk jalan yang lurus 
homostoria_09A	0:11:44	0:11:59	dan untuk di bait pertama dia tuh masih mempertanyakan dia mendatangi Allah atau Tuhan itu dengan penuh rendah hati dan juga dia meminta untuk jalan untuk kembali gitu.
homostoria_09A	0:11:59	0:12:25	Bagi sebagian masyarakat tuh lagu ini sudah out of date ya Tapi karena lagu ini mengiringi sinetron yang tiap tahun selalu mewarnai masyarakat Indonesia saat sahur sinetron ini juga selalu dinantikan ya lagunya yang khas, dan banyolannya yang semakin relevan dengan anak-anak sekarang itu
homostoria_09A	0:12:25	0:12:38	menjadi hidup kita, ya itu dia makanya aku yakin banget nih, jilid pertama dan jilid sekarang pun pasti mereka mengalami pergeseran banyolan, humor.
homostoria_09A	0:12:38	0:12:47	Ya itu buat teman-teman yang anak linguistik mungkin bermanfaat untuk meneliti humor.
homostoria_09A	0:12:47	0:12:52	Menarik, menarik.
homostoria_09A	0:12:52	0:13:01	Dan mungkin nggak cuma banyolan, tapi apa pesan-pesan yang relevan buat anak indahnya atau penontonnya itu mungkin beda-beda.
homostoria_09A	0:13:01	0:13:09	Aku pribadi juga nggak bisa tahu apa yang relevan waktu itu dan apa yang nggak relevan sekarang.
homostoria_09A	0:13:09	0:13:10	Jadi nggak bisa tahu.
homostoria_09A	0:13:10	0:13:13	Tapi yang jelas, aku merasa ada sedikit gap.
homostoria_09A	0:13:13	0:13:19	Apa yang kita butuhkan, apa yang dirasa dibutuhkan di generasi sekarang atau di generasi sebelumnya.
homostoria_09A	0:13:19	0:14:13	Dan walaupun ini udah lama banget nih ya, aku juga udah lama banget nggak nonton sinetronnya, tapi setiap kali aku dengerin lagu ini ya, vibes yang muncul itu adalah selalu momen-momen sahur bareng keluarga yang ternyata hari ini pun atau beberapa tahun terakhir ini udah gak kayak dulu lagi gitu Hans ya karena kan aku sejak SMA itu kan tinggal sama nenek gitu ya buat sekolah dan dilanjut dari tahun 2016 sampai sekarang ini tinggal di Jogja. Jadi denger lagu ini tuh yang keinget itu ya momen waktu masih buka kadang dulu aku waktu SD kan masakin buat bareng-bareng keluarga bangunin gantian gitu kan jadi emang ya mungkin kan ada keterlibatan aku di sahur itu ya sehingga itu yang menjadikan aku berkesan waktu kecil. 
homostoria_09A	0:14:13	0:14:49	Nah buat teman-teman pendengar kelahiran 90-an nih pasti kebanyakan dari kita ini udah pisah rumah ya atau merantau untuk kerja atau belajar atau mungkin pencarian-pencarian untuk pencapaian yang lain dan rasanya ini dominan ya, dominannya itu pasti kesepian sih jauh dari keluarga dan menurutku lagu ini sangat cocok banget buat didengerin terutama ya nuansa-nuansa lebaran Ramadan gitu lah agar lebaran kita atau Ramadan kita di usia dewasa ini tuh menjadi lebih bermakna. 
homostoria_09A	0:14:49	0:15:00	Kita itu kan Udah bukan lagi pocah yang harus dibangunin sahur, tapi udah dengan sadar kalau ya nggak sahur ya nggak bisa mokel, kan udah dewasa gitu ya. 
homostoria_09A	0:15:00	0:15:16	Terus Taraweh nih, kalau dulu pas dia atau kecil kan sering diajak Taraweh atau kita tuh diminta buat Minta tanda tangan ke imam atau penceramahnya, dan sekarang tinggal kita yang ngatur waktunya sendiri. 
homostoria_09A	0:15:16	0:15:36	Gak ada presensi buat, oh hari ini tuh teraweh penceramahnya apa Udah gak ada, jadi semua udah ke masing-masing, ke pribadi masing-masing ataupun buat teman-teman yang merasa punya kepedulian dengan teman kosnya atau mungkin rekan kerjanya. Mungkin bisa tuh, saling mengajak.
homostoria_09A	0:15:36	0:15:40	Nggak harus untuk mengatur sendiri, tapi juga saling mengatur bersama.
homostoria_09A	0:15:40	0:15:42	Gitu.
homostoria_09A	0:15:42	0:15:46	Iya sih, kalau lagu-lagunya gitu, gue gokil banget.
homostoria_09A	0:15:46	0:15:47	Saya jadi gila.
homostoria_09A	0:15:47	0:15:51	Ya, karena itu kayak yang kamu bilang tadi, Cub.
homostoria_09A	0:15:51	0:15:56	Karena itu tiap tahun mesti diputer di stasiun TV-nya SCTV ya?
homostoria_09A	0:15:56	0:15:56	Iya nggak sih?
homostoria_09A	0:15:56	0:15:57	SCTV.
homostoria_09A	0:15:57	0:15:59	Pernah pindah nggaK?
homostoria_09A	0:15:59	0:16:00	Nggak pernah.
homostoria_09A	0:16:00	0:16:02	Stay di situ terus.
homostoria_09A	0:16:02	0:16:03	Kecuali di season baru.
homostoria_09A	0:16:03	0:16:04	Mana?
homostoria_09A	0:16:04	0:16:12	Oh nggak, season yang baru itu tuh tayangnya di Vidio-nya, punyanya SCTV juga.
homostoria_09A	0:16:12	0:16:13	Tau kan?
homostoria_09A	0:16:13	0:16:17	Tau kan kalau sinetronnya ada season yang baru, dia nggak pake Bajaj.
homostoria_09A	0:16:17	0:16:20	Kayaknya nggak deh, aku nggak ngerti.
homostoria_09A	0:16:20	0:16:24	Ada itu. Jadi kan, udah lama vakumkan.
homostoria_09A	0:16:24	0:16:27	Sebelumnya, tahun kemarin itu masih vakum kan.
homostoria_09A	0:16:27	0:16:31	Nah, tahun kemarin, itu tuh kayak gak di-reboot sih.
homostoria_09A	0:16:31	0:16:34	Jadi kayak mulai ngelanjutin ceritanya kayaknya.
homostoria_09A	0:16:34	0:16:37	Tapi gak pake, gak pake the bajaj lagi.
homostoria_09A	0:16:37	0:16:43	Cuma karakter-karakter lainnya yang jadi bapak-bapaknya, itu ada semua, hampir dan ada semua.
homostoria_09A	0:16:43	0:16:46	Deddy Mizwar itu masih main.
homostoria_09A	0:16:46	0:16:48	Wah itu ya, tokohnya.
homostoria_09A	0:16:48	0:16:49	Orang sedikit datangnya juga.
homostoria_09A	0:16:49	0:16:50	Sih.
homostoria_09A	0:16:50	0:17:00	Ya, itu beberapa orang yang kayak sesepuh tertinggi, tetua-tetuanya. dari season-season yang lama itu masih dipake lagi.
homostoria_09A	0:17:00	0:17:03	Kayaknya tagline-nya masih sama  deh.
homostoria_09A	0:17:03	0:17:05	Ya, tapi sekarang tayangnya di Vidio.
homostoria_09A	0:17:05	0:17:08	Tapi untuk tahun ini, per se tahun ini aku nggak tau ya?
homostoria_09A	0:17:08	0:17:11	Nggak nge-check juga.
homostoria_09A	0:17:11	0:17:13	dilanjut atau nggak seasonnya tapi yang jelas tahun kemarin itu
homostoria_09A	0:17:13	0:17:14	Ada.
homostoria_09A	0:17:14	0:17:15	Oke.
homostoria_09A	0:17:15	0:17:16	Nah.
homostoria_09A	0:17:16	0:17:16	Itu.
homostoria_09A	0:17:16	0:17:18	Itu lagu-lagunya sangking legend-nya ya.
homostoria_09A	0:17:18	0:17:25	Ingetanku agak samar-samar, tapi kayaknya itu lagu Pencari Tuhan ini, Pencari Tuhan ya?
homostoria_09A	0:17:25	0:17:26	Eh?
homostoria_09A	0:17:26	0:17:28	Para pencarimu.
homostoria_09A	0:17:28	0:17:29	Oh.
homostoria_09A	0:17:29	0:17:31	Judul sinetronnya kan Para Pencari Tuhan.
homostoria_09A	0:17:31	0:17:34	Oh iya deng, iya deng.
homostoria_09A	0:17:34	0:17:37	Ketuker, sangking identik, ketuker.
homostoria_09A	0:17:37	0:17:40	Mana lagu, mana sinetron.
homostoria_09A	0:17:40	0:17:46	Nah lagu Para Pencarimu ini sering banget dipakai buat sinetron-sinetron lain.
homostoria_09A	0:17:46	0:17:47	Dia punya nuansa religi.
homostoria_09A	0:17:47	0:17:51	Kalau nggak sinetron, FTV lah paling nggak.
homostoria_09A	0:17:51	0:17:52	Aku udah lupa ya.
homostoria_09A	0:17:52	0:17:54	Tapi kayaknya aku pernah denger.
homostoria_09A	0:17:54	0:17:56	cuma sondtrack soundtrack doang.
homostoria_09A	0:17:56	0:18:05	Jadi ini kan menjadi kalau di Para Pencari Tuhan lagu ini kan jadi kayak main theme-nya kan, tema lagu utamanya.
homostoria_09A	0:18:05	0:18:14	Kalau yang aku ingat, yang bisa jadi aku salahin itu cuma kayak, ya cuma selentingan-selentingan cuma di bagian pertama.
homostoria_09A	0:18:14	0:18:17	Bagian yang indahnya.
homostoria_09A	0:18:17	0:18:21	Terus dapat lagi kayak gini.
homostoria_09A	0:18:21	0:18:26	Cuma yang masukkin gitu-gitu doang, ya.
homostoria_09A	0:18:26	0:18:28	Itu sih ingatanku soal lagu ini.
homostoria_09A	0:18:28	0:18:34	Tapi kalau aku pribadi ya, kan aku punya ingatannya waktu kecil.
homostoria_09A	0:18:34	0:18:39	Kamu sahur sekeluarga sambil nontonin Sinetron Para Pencarian Tuhan.
homostoria_09A	0:18:39	0:18:44	Nah, kalau aku nggak nonton.
homostoria_09A	0:18:44	0:18:48	Tapi kan lama tuh, dari sahur sampai setelah sahur.
homostoria_09A	0:18:48	0:18:52	Nah, aku pas sahur itu biasanya nonton acara-acara kuis-kuisan itu loh.
homostoria_09A	0:18:52	0:18:53	Tuh.
homostoria_09A	0:18:53	0:18:56	Oh, yang dichannel lain itu dong.
homostoria_09A	0:18:56	0:18:56	Dong.
homostoria_09A	0:18:56	0:18:58	Iya, yang di-channel lain.
homostoria_09A	0:18:58	0:19:01	Karena ya lebih gampang dikunyah aja sih menurutku.
homostoria_09A	0:19:01	0:19:05	Apa yang disetel saat waktu sahur tuh, itu.
homostoria_09A	0:19:05	0:19:10	Nah, setelah adzan, kan setelah adzan udah nggak ada kuis-kuisan lagi kan?
homostoria_09A	0:19:10	0:19:13	Baru nonton Para Pencari Tuhan.
homostoria_09A	0:19:13	0:19:29	Kalau aku sih dulu kayak gitu ya.
homostoria_09A	0:19:29	0:19:31	Ini baru yang pertama kan, ada lagu yang lain gak sih?
homostoria_09A	0:19:31	0:19:35	Atau apa namanya di tema religi menyambut Ramadan
homostoria_09A	0:19:35	0:19:37	Ini?
homostoria_09A	0:19:37	0:19:43	Ada dong, yang kedua itu judulnya adalah Ramadhan Yang Indah dari SEVENTEEN.
homostoria_09A	0:19:43	0:19:48	Wah ini SEVENTEEN ini dan udah lama banget ya baheula.
homostoria_09A	0:19:48	0:20:04	Lagunya itu keluar atau rilis di tahun 2006 dan judulnya ini sangat representatif ya dengan isi lagunya tapi yang jadi sorotan itu pasti adalah kata indah itu sangat tercermin dari lirik awalnya dari.
homostoria_09A	0:20:04	0:20:07	Lirik awal sampai akhir lagu seperti ini.
homostoria_09A	0:20:07	0:20:18	Dan memanjatkan doa bersembah sujud ku ini hanya untukmu Allah ku hanya yang berlumur dosa ampuni segala kesalahan tunjukkan jalan surga-Mu.
homostoria_09A	0:20:18	0:20:53	Ini memang liriknya tuh sangat mendalam gitu ya tentang posisi diri sebagai hamba yang mungkin satu tahun terakhir atau bertahun-tahun banyak gitu ya itu melakukan dosa, maksiat, atau hal-hal yang seharusnya dijauhi dan melodi di ref nya itu sangat ngena banget ya itu sesuai yang di judul ya, jadi beitnya seperti ini nih. Ramadhan ini bulan yang sangat indah bulan yang suci Ramadhan ini bulan yang sangat indah panjatkan doa mata. 
homostoria_09A	0:20:53	0:21:27	Aliran lagu ini kan pop ya, dan beatnya tuh ngena banget gitu loh untuk membangkitkan spirit dalam beribadah jadi seakan-akan nih kita nih beneran diajak semangat dan membara untuk mendapatkan ampunan bersungguh-sungguh di Ramadan ini karena tuh kita tuh diharapkan ya tidak ada kekecewaan ketika waktu Ramadan ini atau bulan Ramadan ini tuh Sudah berlalu, dan tiba-tiba, sebenarnya sudah Lebaran, dan kita harus menunggu satu tahun lagi.
homostoria_09A	0:21:27	0:21:32	Berlalu saja, dan kita harus menanti Ramadan di tahun berikutnya.
homostoria_09A	0:21:32	0:21:37	Itu kan kita belum tentu, wallahualam, kalau pun diberi kesempatan.
homostoria_09A	0:21:37	0:21:45	Jadi, itu lagu yang secara isi cukup menggugah hati nurani, intuisi dan kolbu.
homostoria_09A	0:21:45	0:21:48	Nah, begitu Hans.
homostoria_09A	0:21:48	0:21:49	Ayo.
homostoria_09A	0:21:49	0:21:50	Oh iya.
homostoria_09A	0:21:50	0:21:58	Aku, ini kan judulnya Ramadan yang Indah ya. Ngomongin soal yang indah-indah, aku jadi keinget soal zaman kuliah dulu.
homostoria_09A	0:21:58	0:22:14	Kamu inget teori Braginski nggak? Teori keindahan. Filologi banget ya.
homostoria_09A	0:22:14	0:22:20	Sebenarnya itu buku Braginski utuh itu aku gak pernah baca.
homostoria_09A	0:22:20	0:22:27	Tapi aku agak tertarik sama teori esteikanya.
homostoria_09A	0:22:27	0:22:34	Dan setelah tahu itu ya, apapun, aku implementasikan lah ke kehidupanku sehari-hari.
homostoria_09A	0:22:34	0:22:40	Teorinya, aku nggak bisa ngasih tau secara benar, secara rincinya, secara gimana ya.
homostoria_09A	0:22:40	0:22:46	Tapi, intinya, teori Braginski itu namanya teori estetika.
homostoria_09A	0:22:46	0:22:49	Estetika itu punya berlapis-lapis keindahan.
homostoria_09A	0:22:49	0:22:54	Dari yang Dari indah itu cuma dari indrawi mata.
homostoria_09A	0:22:54	0:23:04	Apa yang bisa dilihat sampai yang punya makna religiusnya, makna batinnya, makna rohaniahnya.
homostoria_09A	0:23:04	0:23:11	Itu membuka perspektifku untuk memandang hal-hal yang indah.
homostoria_09A	0:23:11	0:23:23	Indah itu bisa jadi tampak secara kasat mata itu jelek, tapi punya khasiat yang punya makna yang lebih, punya arti yang lebih.
homostoria_09A	0:23:23	0:23:32	Sesuatu yang religius itu walaupun kadang-kadang mungkin ada yang sedikit anti atau menghindar.
homostoria_09A	0:23:32	0:23:36	Tapi ya itu bisa kita embrace dengan maknasi indah hati.
homostoria_09A	0:23:36	0:23:42	Jadi apa yang dianggap baik, itu ya indah.
homostoria_09A	0:23:42	0:23:43	Itu sesuatu yang baik.
homostoria_09A	0:23:43	0:23:48	Ya terutama untuk para pengan agama tersebut ya.
homostoria_09A	0:23:48	0:23:52	Kayak puasa, ini kan punya nilainya sendiri.
homostoria_09A	0:23:52	0:23:59	Jadi dalam kacamata ini, kita juga bisa melihat puasa dari segala pernak-perniknya indah.
homostoria_09A	0:23:59	0:24:11	Dari segi, apa nih, dari segi pertama deh, dari indrawinya, dari mata, itu membuat kita bisa melihat hal-hal yang festive.
homostoria_09A	0:24:11	0:24:15	Sesuatu yang meriah, lampu-lampu dipasang sepanjang jalan, sepanjang kampung.
homostoria_09A	0:24:15	0:24:18	Terus panjang meriahnya di masjidnya, ada lampu-lampu yang lain.
homostoria_09A	0:24:18	0:24:21	Lampu-lampu yang lain, segala macam.
homostoria_09A	0:24:21	0:24:25	Terus pas lebaran itu suasananya juga meriah.
homostoria_09A	0:24:25	0:24:30	Dari tontonan TV pun juga ada berbagai program-program menarik.
homostoria_09A	0:24:30	0:24:47	Waktu menjalankan ibadah ini, bulan puasa, pas buka puasa dan sebagainya
homostoria_09A	0:24:47	0:24:48	Ya, itulah pokoknya.
homostoria_09A	0:24:48	0:24:51	Salah satu teori keindahannya.
homostoria_09A	0:24:51	0:24:55	Terus, lainnya lagu, lagu berikutnya ada nggak?
homostoria_09A	0:24:55	0:24:58	Yang tentang Ramadhan ini.
homostoria_09A	0:24:58	0:24:59	Iya, ada nih.
homostoria_09A	0:24:59	0:25:01	Kita masih ada dua lagi nih ya.
homostoria_09A	0:25:01	0:25:06	Yang selanjutnya itu adalah Tompi.
homostoria_09A	0:25:06	0:25:09	Judulnya Ramadhan Datang.
homostoria_09A	0:25:09	0:25:17	Ini cukup berbeda ya dibanding dari Unguk 2007 sama lagunya Seventeen, Ramadhan Yang Indah 2008
homostoria_09A	0:25:17	0:25:22	ini kita lompat ke 2010 Ramadhan Datang dari Tompi.
homostoria_09A	0:25:22	0:25:32	Liriknya dan beat dari melodi lagu ini tuh sangat-sangat lebih cepat ritmenya dan juga lebih riang gitu vibes-nya
homostoria_09A	0:25:32	0:25:56	itu bener-bener riang jadi kita tuh kayak bener-bener diajak untuk menyambut ramadhan itu dengan sukacita dan selain menyambut ya isi dari lagu ini juga sekaligus tuh menyampaikan apa sih rukun atau kegiatan yang umum dilakukan secara sunah atau budaya di Indonesia
homostoria_09A	0:25:56	0:25:59	dari liriknya tuh seperti ini nih
homostoria_09A	0:25:59	0:26:07	Ramadhan datang alam pun riang menyambut bulan yang berkah Umat berdendang, kumandang azan.
homostoria_09A	0:26:07	0:26:15	Bertanda hati yang senang, oh hati yang gembira, oh hati penuh sukacita.
homostoria_09A	0:26:15	0:26:20	Ini di awal aja ya, apa namanya, baik pertama gitu.
homostoria_09A	0:26:20	0:26:24	Dan mungkin, tuh pasti masih denger lagu ini.
homostoria_09A	0:26:24	0:26:31	Karena menurutku dibanding dua lagu sebelumnya, Tompi ini, ya lagi-lagi ya, karena keceriaannya gitu.
homostoria_09A	0:26:31	0:26:34	itu lebih sampai sekarang itu masih gitu ya
homostoria_09A	0:26:34	0:27:01	jadi Ramadan itu memang selain untuk penuh apa diniatkan untuk ampunan mencapailah itu qadar perbaikan diri gitu tapi memang ya kita juga perlu untuk ceria untuk menyambut namanya menyambut itu kan bisa juga dengan kesedihan tapi juga dengan suka cita ini kupikir yang lebih dominan juga masih sampai sekarang itu tuh buat iklan-iklan gitu ya itu masih Tompi.
homostoria_09A	0:27:01	0:27:04	Iya, benar-benar benar-benar benar.
homostoria_09A	0:27:04	0:27:10	Itu, apa ya, ibarat lagi yang kita bahas sebelumnya.
homostoria_09A	0:27:10	0:27:13	Ini ya, benar-benar ceria dan gak ada...
homostoria_09A	0:27:13	0:27:19	Kan kalo dua lagu sebelumnya itu, unsur ya kayak.. kayak apa ya..
homostoria_09A	0:27:19	0:27:36	kayak sudut pandangnya seorang hamba yang penuh salah dan meminta ampunan. Jadi ada stigma kalau yang nyani ini punya dosa yang banyak, lumayan negatif.
homostoria_09A	0:27:36	0:27:43	Dan orang-orang itu ya, apa ya, untuk yang mengkonsumsi sebuah lagu itu gak suka gitu kalau disalah-salahin dalam tanda kutop.
homostoria_09A	0:27:43	0:27:48	Ya, bener dua lagu tadi itu kayak bisa buat refleksi diri.
homostoria_09A	0:27:48	0:27:51	Tapi, seberapa banyak orang sih yang mau refleksi diri.
homostoria_09A	0:27:51	0:28:00	Nah, Lagu yang ceria ini lebih apa ya, menurutku lebih kemakan sama semua orang.
homostoria_09A	0:28:00	0:28:02	Semua orang bisa menikmatinya.
homostoria_09A	0:28:02	0:28:05	Dan dari segi pandangku jadi gak kerasa...
homostoria_09A	0:28:05	0:28:08	Gak kerasa.. gak dilihat dingin aja.
homostoria_09A	0:28:08	0:28:10	sama si lagu tersebut.
homostoria_09A	0:28:10	0:28:14	Jadi yang lebih riang, lebih enteng.
homostoria_09A	0:28:14	0:28:26	Apapun itu, misalnya kita sebagai orang yang banyak dosa, atau orang yang suci, tidak ada sejauh ini orang yang benar-benar suci.
homostoria_09A	0:28:26	0:28:35	Dalam tanda kutip ya. Apapun kondisi kita, sedikit banyak dosa kita, kita harus menyambut Ramadhan.
homostoria_09A	0:28:35	0:28:56	Dan keceriaan itulah yang berhasil disampaikan dari lagunya Tompi, Ramadan datang.
homostoria_09A	0:28:56	0:29:00	Kayaknya kamu masih punya lagu-lagu lainnya ya?
homostoria_09A	0:29:00	0:29:04	Lagu-lagu yang berikutnya, apakah Anda akan lagu-lagu lain?
homostoria_09A	0:29:04	0:29:06	Masih ada satu lagu gak sih?
homostoria_09A	0:29:06	0:29:25	Ya, kalau tiga lagu tadi, di awal tahun 2000-an, kita melihat dewasa-dewasa, penuh dengan ampunan, dan mungkin apa namanya ya, Ya tau lah kayaknya orang-orang yang hidupnya udah lama banget di dunia di dunia dan
homostoria_09A	0:29:25	0:29:36	..krisis gitu loh. Tapi kalau yang selanjutnya ini nih, aku pun baru tau ya ketika melakukan penelusuran mendalam buat bikin konten ini
homostoria_09A	0:29:36	0:29:47	Nah judulnya itu adalah Arti Puasa dan Sahur Tiba jadi ini sebenarnya dua lagu cuman memang aku kategorikan jadi satu lagu kenapa?
homostoria_09A	0:29:47	0:30:01	karena mereka rilis di tahun yang sama yaitu 2021 dan dinyanyikan oleh Tasya Rosmala penyanyi cilik ya tentunya sekarang udah gede udah punya aja lah dua gitu kan dan nikah gitu kan
homostoria_09A	0:30:01	0:30:24	dan dibanding dari tiga penyanyi sebelumnya mereka itu kan penyanyinya cowok dan dewasa kita juga pernah sempat dulu punya penyanyi kecil untuk anak-anak SD, TK, atau mungkin awal remaja khususnya itu terkait Ramadhan ini Tasya Rosmala, kita mungkin lebih kenalnya dengan Tasya sih
homostoria_09A	0:30:24	0:30:37	dan beliau ini sangat dikenal dengan lagu Libur Telah Tiba Itu lah yang mungkin karena long life lah ya, anak-anak, liburan, dan memang lagunya tuh ceria, gitu.
homostoria_09A	0:30:37	0:30:39	Kalau aku boleh usul.
homostoria_09A	0:30:39	0:30:40	Sebenernya.
homostoria_09A	0:30:40	0:30:46	Lagu yang agak terkenal juga, yang mungkin kamu kenal waktu SD
homostoria_09A	0:30:46	0:30:49	Yang pagiku cerahku
homostoria_09A	0:30:49	0:30:49	Oh.
homostoria_09A	0:30:49	0:30:50	Itu.
homostoria_09A	0:30:50	0:30:52	Itu di sekolah gak
homostoria_09A	0:30:52	0:30:53	Sih?
homostoria_09A	0:30:53	0:30:58	Iya, kalau di sekolah itu lagu diulang teruskan.
homostoria_09A	0:30:58	0:31:01	Itu tuh lagu diputer setiap masuk sekolah.
homostoria_09A	0:31:01	0:31:03	Jadi skeingin sampai sekarang.
homostoria_09A	0:31:03	0:31:06	Itu sih selain lagu, libur telah tiba.
homostoria_09A	0:31:06	0:31:06	Sih.
homostoria_09A	0:31:06	0:31:08	dari Tasya
homostoria_09A	0:31:08	0:31:10	Dia pikir-pikir.
homostoria_09A	0:31:10	0:31:14	Sebagai dia penyanyi cilik.
homostoria_09A	0:31:14	0:31:16	yang kita nggak punya
homostoria_09A	0:31:16	0:31:19	Sebenernya.
homostoria_09A	0:31:19	0:31:24	Iya.
homostoria_09A	0:31:24	0:31:25	Bener banget.
homostoria_09A	0:31:25	0:31:26	Aku juga baru inget ya.
homostoria_09A	0:31:26	0:31:26	Apa.
homostoria_09A	0:31:26	0:31:27	Namanya?
homostoria_09A	0:31:27	0:31:31	pagiku cerahku lalala gitu kan
homostoria_09A	0:31:31	0:32:02	itu juga emang di sekolah aku nggak di puter ya cuman pernah tuh dengerkan sesekali itu memang membawa vibes yang anak-anak itu ketika sekolah itu ya riang gitu Mungkin apalagi buat anak SD TK yang masih anak mami atau anak papi Jadi, aduh ditinggali seharian, jadi sedih Itu membawa suasana buat anak-anak itu Kita ke sekolah kok, cheerfull Pokoknya itu harusnya itu bahagia lah, riang
homostoria_09A	0:32:02	0:32:11	Dan kalau dari tone atau melodi ya lagu-lagu Religi dari Tasya ini itu memang ceria semua sebenarnya
homostoria_09A	0:32:11	0:32:32	Jadi, dua lagu ini kan ada di satu album itu ya dan single utamanya itu sebenarnya Ketupat Lebaran Nah secara umum memang dua lagu ini untuk anak-anak atau remaja awal Ya itu tadi, agar semangat, Ada-ada Semangat, dan Menyemarakkan Bulan Ramadhan
homostoria_09A	0:32:32	0:32:46	Nah ini tuh sangat sederhana loh sebenernya ya liriknya gitu Dan ini sangat edukatif ya buat usia-usia di bawah 12 tahun khususnya nih Liriknya tuh sangat sederhana
homostoria_09A	0:32:46	0:32:47	Apakah arti puasa?
homostoria_09A	0:32:47	0:32:49	Puasa tidak makan.
homostoria_09A	0:32:49	0:32:51	Puasa tidak minum.
homostoria_09A	0:32:51	0:32:53	Sejak subuh sampai maghrib.
homostoria_09A	0:32:53	0:32:55	Apakah arti puasa?
homostoria_09A	0:32:55	0:32:57	Puasa menahan lapar.
homostoria_09A	0:32:57	0:32:59	Puasa menahan haus.
homostoria_09A	0:32:59	0:33:01	Dan menjaga perilaku.
homostoria_09A	0:33:01	0:33:03	Allah sangat suka.
homostoria_09A	0:33:03	0:33:04	Allah sangat senang.
homostoria_09A	0:33:04	0:33:07	Bagi anak puasa diberi pahala.
